game_date,game_number,opp_team,opp_runs,tor_runs,game_park_id,game_park_factor,tor_home,tor_atbats,tor_hits,tor_doubles,tor_triples,tor_homeruns,tor_rbi,tor_walks,opp_pitcher_start_id,opp_pitcher_start_name,opp_pitcher_whip_game,opp_pitcher_whip_todate,opp_team_der_game,opp_team_der_todate,tor_batting_1_id,tor_batting_1_name,tor_batting_1_pos,tor_batting_2_id,tor_batting_2_name,tor_batting_2_pos,tor_batting_3_id,tor_batting_3_name,tor_batting_3_pos,tor_batting_4_id,tor_batting_4_name,tor_batting_4_pos,tor_batting_5_id,tor_batting_5_name,tor_batting_5_pos,tor_batting_6_id,tor_batting_6_name,tor_batting_6_pos,tor_batting_7_id,tor_batting_7_name,tor_batting_7_pos,tor_batting_8_id,tor_batting_8_name,tor_batting_8_pos,tor_batting_9_id,tor_batting_9_name,tor_batting_9_pos,galvf001,bichb001,gurrl001,fishd001,pillk001,hernt002,davij007,gricr001,mckib001,smoaj001,tellr001,sogae001,biggc002,guerv002,drurb001,jansd001,maill001,mcgur002,galvf001_ops_game,bichb001_ops_game,gurrl001_ops_game,fishd001_ops_game,pillk001_ops_game,hernt002_ops_game,davij007_ops_game,gricr001_ops_game,mckib001_ops_game,smoaj001_ops_game,tellr001_ops_game,sogae001_ops_game,biggc002_ops_game,guerv002_ops_game,drurb001_ops_game,jansd001_ops_game,maill001_ops_game,mcgur002_ops_game,galvf001_ops_todate,bichb001_ops_todate,gurrl001_ops_todate,fishd001_ops_todate,pillk001_ops_todate,hernt002_ops_todate,davij007_ops_todate,gricr001_ops_todate,mckib001_ops_todate,smoaj001_ops_todate,tellr001_ops_todate,sogae001_ops_todate,biggc002_ops_todate,guerv002_ops_todate,drurb001_ops_todate,jansd001_ops_todate,maill001_ops_todate,mcgur002_ops_todate
20190821,129,LAN,2,1,LOS03,0.905,0,36,6,2,0,1,1,1,buehw001,Walker Buehler,0.714,1.045,0.792,0.725,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,mckib001,Billy McKinney,7,hernt002,Teoscar Hernandez,8,mcgur002,Reese McGuire,2,fontw001,Wilmer Font,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.4,0,0,0,0,0,0.75,1.25,0,1.25,0,0.5,0,0,0,0,0,0,1.091,0,0,0,0.747,0,0.738,0.687,0,0.709,0,0.706,0,0.68,0,0,0.853
20190822,130,LAN,3,2,LOS03,0.905,0,31,5,0,0,1,2,1,maedk001,Kenta Maeda,0.833,1.156,0.733,0.726,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,8,mckib001,Billy McKinney,9,jansd001,Danny Jansen,2,fishd001,Derek Fisher,7,waguj001,Jacob Waguespack,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,2.25,0,0,0,0,0,1.056,0,0.724,0,0,0,0.738,0.698,0,0.717,0,0.703,0.818,0,0.662,0,0
20190823,131,SEA,7,4,SEA03,0.952,0,38,11,2,0,0,4,3,shefj001,Justus Sheffield,2.5,2,0.633,0.704,bichb001,Bo Bichette,6,fishd001,Derek Fisher,7,guerv002,Vladimir Guerrero,10,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,8,biggc002,Cavan Biggio,4,drurb001,Brandon Drury,5,mcgur002,Reese McGuire,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1.2,0,0.65,0,1.25,0,0.6,0,0.65,0,0,0.833,0.4,0,0,0,0.5,0,1.014,0,0.677,0,0.736,0,0.736,0,0.765,0,0,0.693,0.833,0.67,0,0,0.763
20190824,132,SEA,5,7,SEA03,0.952,0,32,7,4,0,2,7,8,hernf002,Felix Hernandez,1.154,1.518,0.773,0.703,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,10,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,8,mckib001,Billy McKinney,7,jansd001,Danny Jansen,2,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,2,0,0,0,2.75,0,0.9,0.75,0,0.9,0,0.4,0.2,0,0.5,0,0,0,1.023,0,0,0,0.742,0,0.735,0.701,0.764,0.707,0,0.695,0.828,0,0.656,0,0
20190825,133,SEA,3,1,SEA03,0.952,0,32,5,3,0,0,1,3,gonzm005,Marco Gonzales,0.714,1.388,0.792,0.704,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,10,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,9,fishd001,Derek Fisher,7,hernt002,Teoscar Hernandez,8,drurb001,Brandon Drury,5,mcgur002,Reese McGuire,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1.25,0,1.167,0,0,0,0,0,0,0.833,0,0.25,0.75,0,0,0,0,0,1.066,0,0.676,0,0.756,0,0.737,0,0,0.71,0,0.692,0.821,0.663,0,0,0.738
20190827,134,ATL,1,3,TOR02,1.031,1,30,10,0,0,1,3,4,sorom001,Mike Soroka,1.333,1.1,0.64,0.691,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,mckib001,Billy McKinney,9,mcgur002,Reese McGuire,2,fishd001,Derek Fisher,7,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0.5,0,0,0,0,0,0,0,2.417,0.5,0,1.417,1,0,0,0,2,0,1.073,0,0.707,0,0,0,0.731,0.702,0.756,0.712,0,0.686,0.82,0,0,0,0.689
20190828,135,ATL,9,4,TOR02,1.031,1,37,10,3,0,0,3,3,foltm001,Mike Foltynewicz,2.381,1.425,0.643,0.69,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,10,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,8,drurb001,Brandon Drury,7,jansd001,Danny Jansen,2,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0.4,0,0,0,0.75,0,1.25,0,0.833,0.2,0,0.9,0.8,0.667,0.5,0,0,0,1.053,0,0,0,0.747,0,0.725,0,0.77,0.709,0,0.695,0.822,0.655,0.656,0,0
20190830,136,HOU,7,4,TOR02,1.031,1,33,8,1,0,3,4,7,milew001,Wade Miley,2.188,1.226,0.75,0.73,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,8,smoaj001,Justin Smoak,10,drurb001,Brandon Drury,3,fishd001,Derek Fisher,7,mcgur002,Reese McGuire,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.6,0,1.833,0,0.65,0,0.2,0,0.833,0,0,1.933,0.25,0,0,0,3,0,1.027,0,0.67,0,0.747,0,0.729,0,0.771,0,0,0.698,0.821,0.656,0,0,0.76
20190831,137,HOU,4,6,TOR02,1.031,1,33,10,1,0,2,6,4,valdf001,Framber Valdez,2.308,1.596,0.667,0.73,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,10,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,8,drurb001,Brandon Drury,5,tellr001,Rowdy Tellez,3,jansd001,Danny Jansen,2,fishd001,Derek Fisher,7,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0.8,0,0,0,1.25,0,0.5,0,0,0.25,0,2.75,0.833,1.417,0.5,0,0,0,1.011,0,0.733,0,0.746,0,0.725,0,0,0.702,0,0.713,0.817,0.649,0.654,0,0
20190901,138,HOU,2,0,TOR02,1.031,1,27,0,0,0,0,0,1,verlj001,Justin Verlander,0.111,0.807,1,0.729,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,smoaj001,Justin Smoak,3,tellr001,Rowdy Tellez,10,gricr001,Randal Grichuk,8,mckib001,Billy McKinney,9,drurb001,Brandon Drury,7,mcgur002,Reese McGuire,2,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,1.003,0,0,0,0,0,0.723,0.689,0.771,0.697,0,0.736,0.817,0.656,0,0,0.894
20190902,139,ATL,6,3,ATL03,1.003,0,31,5,1,0,2,3,2,sorom001,Mike Soroka,1.4,1.11,0.833,0.69,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,8,mckib001,Billy McKinney,7,drurb001,Brandon Drury,5,jansd001,Danny Jansen,2,waguj001,Jacob Waguespack,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0.833,0,0,0,0,0,1.583,0.25,0,0,0,0.75,0,0.5,0,0,0,0,0.974,0,0,0,0.752,0,0.719,0.68,0.766,0,0,0.733,0,0.651,0.652,0,0
20190903,140,ATL,7,2,ATL03,1.003,0,30,6,3,0,1,2,3,foltm001,Mike Foltynewicz,1,1.472,0.792,0.691,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,9,fishd001,Derek Fisher,7,hernt002,Teoscar Hernandez,8,taylb003,Beau Taylor,2,fontw001,Wilmer Font,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.5,0,1.75,0,1,0,0,0,0,1.25,0,0.25,0.25,0,0,0,0,0,0.972,0,0.676,0,0.744,0,0.724,0,0,0.704,0,0.733,0.811,0,0,0,0
20190905,141,TBA,6,4,STP01,0.895,0,34,8,1,1,2,4,3,pruia001,Austin Pruitt,1,1.341,0.7,0.708,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,10,hernt002,Teoscar Hernandez,8,smoaj001,Justin Smoak,3,mcgur002,Reese McGuire,2,fishd001,Derek Fisher,7,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,2,0,0.25,0,0.5,0,0,0,0.25,0,0,0.2,2.083,0,0,0,1.75,0,0.959,0,0.73,0,0.746,0,0.718,0,0.758,0.712,0,0.728,0.806,0,0,0,0.828
20190906,142,TBA,5,0,STP01,0.895,0,29,2,0,1,0,0,2,mckab001,Brendan McKay,0.313,1.506,0.875,0.708,bichb001,Bo Bichette,6,hernt002,Teoscar Hernandez,8,gricr001,Randal Grichuk,10,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,4,davij007,Jonathan Davis,9,jansd001,Danny Jansen,2,alfoa002,Anthony Alford,7,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0.333,0,0,0,0.994,0,0,0,0.743,0.373,0.713,0,0,0.707,0,0,0.817,0.647,0.646,0,0
20190907,143,TBA,5,3,STP01,0.895,0,32,6,3,0,0,3,3,mortc002,Charlie Morton,1.167,1.118,0.667,0.709,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,tellr001,Rowdy Tellez,3,guerv002,Vladimir Guerrero,5,smoaj001,Justin Smoak,10,mcgur002,Reese McGuire,2,davij007,Jonathan Davis,8,mckib001,Billy McKinney,9,fishd001,Derek Fisher,7,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1.25,0,0,1.167,1.25,0,0.4,0.75,0,0,0,0.5,0,0.979,0,0.709,0,0,0.352,0,0.681,0.754,0.701,0,0.721,0.809,0,0,0,0.891
20190908,144,TBA,8,3,STP01,0.895,0,33,6,1,0,1,3,2,glast001,Tyler Glasnow,1.5,0.928,0.773,0.709,bichb001,Bo Bichette,6,hernt002,Teoscar Hernandez,8,tellr001,Rowdy Tellez,3,guerv002,Vladimir Guerrero,10,gricr001,Randal Grichuk,9,davij007,Jonathan Davis,7,drurb001,Brandon Drury,5,jansd001,Danny Jansen,2,urenr001,Richard Urena,4,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.5,0,0,0,0,0.5,1.25,0,0,0.75,0,0,0.833,0.833,0,0,0,0,0.948,0,0,0,0.734,0.415,0.715,0,0,0.707,0,0,0.808,0.642,0.644,0,0
20190910,145,BOS,3,4,TOR02,1.031,1,32,9,1,0,3,4,5,eovan001,Nathan Eovaldi,1.951,1.54,0.684,0.688,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,10,mcgur002,Reese McGuire,2,davij007,Jonathan Davis,8,fishd001,Derek Fisher,7,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0.4,0,0.5,0,0,0.667,0.75,0,0.5,1.75,0,1.933,0,0,0,0,2.417,0,0.937,0,0.68,0,0,0.42,0.719,0,0.757,0.707,0,0.718,0.809,0,0,0,0.866
20190911,146,BOS,0,8,TOR02,1.031,1,32,11,2,0,2,8,3,poynb001,Bobby Poyner,0,2.167,0.609,0.688,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,10,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,7,davij007,Jonathan Davis,8,drurb001,Brandon Drury,3,jansd001,Danny Jansen,2,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0.5,0,0,0,1.75,0,1.25,0,0,1.25,0,1.75,0.583,0.5,1,0,0,0,0.921,0,0,0,0.728,0.431,0.719,0,0,0.72,0,0.731,0.801,0.644,0.636,0,0
20190912,147,BOS,7,4,TOR02,1.031,1,33,7,2,1,0,4,6,chacj001,Jhoulys Chacin,1.818,0.333,0.72,0.688,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,mcgur002,Reese McGuire,2,mckib001,Billy McKinney,9,fishd001,Derek Fisher,7,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0.9,0,0.25,0,0,0,0.75,0,0.2,0,0,2.05,0.4,0,0,0,0.5,0,0.911,0,0.68,0,0,0,0.723,0.671,0.755,0.726,0,0.742,0.799,0,0,0,0.943
20190913,148,NYA,5,6,TOR02,1.031,1,44,13,2,0,2,4,2,tanam001,Masahiro Tanaka,1.6,1.272,0.656,0.706,bichb001,Bo Bichette,10,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,gricr001,Randal Grichuk,9,mcgur002,Reese McGuire,2,hernt002,Teoscar Hernandez,8,mckib001,Billy McKinney,7,urenr001,Richard Urena,6,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,2.067,0,0,0,0.8,0,1,0.4,0,0.667,0,0.8,0,0,0,0,0.6,0,0.911,0,0,0,0.738,0,0.723,0.668,0,0.717,0,0.759,0.795,0,0,0,0.934
20190914,149,NYA,13,3,TOR02,1.031,1,35,9,3,0,0,3,3,paxtj001,James Paxton,1,1.351,0.667,0.706,bichb001,Bo Bichette,6,gricr001,Randal Grichuk,9,gurrl001,Lourdes Gurriel,10,guerv002,Vladimir Guerrero,5,hernt002,Teoscar Hernandez,7,smoaj001,Justin Smoak,3,drurb001,Brandon Drury,4,jansd001,Danny Jansen,2,davij007,Jonathan Davis,8,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0.333,1.75,0,0,0.5,0.25,0.667,0,0,0,0,0,0.4,1.25,0.25,0,0,0,0.945,0.879,0,0,0.739,0.406,0.726,0,0.749,0,0,0,0.786,0.645,0.641,0,0
20190915,150,NYA,4,6,TOR02,1.031,1,31,8,3,0,2,6,3,greec003,Chad Green,1,1.394,0.6,0.705,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,tellr001,Rowdy Tellez,10,hernt002,Teoscar Hernandez,8,mcgur002,Reese McGuire,2,drurb001,Brandon Drury,3,mckib001,Billy McKinney,7,urenr001,Richard Urena,5,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1.25,0,0,0,0.25,0,2.5,0.833,0,0,0,0.25,0,0.75,0,0,0.5,0,0.941,0,0,0,0.737,0,0.726,0.662,0,0.717,0,0.76,0,0.651,0,0,0.912
20190917,151,BAL,5,8,BAL12,1.088,0,37,12,1,1,3,7,3,shepc001,Chandler Shepherd,1.25,1.571,0.609,0.703,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gurrl001,Lourdes Gurriel,10,guerv002,Vladimir Guerrero,5,gricr001,Randal Grichuk,9,smoaj001,Justin Smoak,3,hernt002,Teoscar Hernandez,8,mckib001,Billy McKinney,7,jansd001,Danny Jansen,2,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.4,0.45,0,0,0.5,0,1,0,1.25,0,0,2.8,1.1,0,1,0,0,0,0.948,0.889,0,0,0.733,0,0.739,0.665,0.742,0,0,0.755,0.781,0,0.637,0,0
20190918,152,BAL,10,11,BAL12,1.088,0,42,15,2,0,2,11,9,bundd001,Dylan Bundy,2,1.4,0.519,0.702,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,guerv002,Vladimir Guerrero,10,mcgur002,Reese McGuire,2,hernt002,Teoscar Hernandez,8,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,fishd001,Derek Fisher,7,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0.5,0,0.833,0,1.133,0,0,1.3,0,0.667,0.667,0.5,0,0,2.083,0,0.939,0,0.654,0,0.73,0,0.741,0,0,0.708,0,0.786,0.785,0.652,0,0,0.89
20190919,153,BAL,4,8,BAL12,1.088,0,35,10,3,0,2,8,3,ynoag001,Gabriel Ynoa,0.984,1.46,0.704,0.701,bichb001,Bo Bichette,6,biggc002,Cavan Biggio,4,gurrl001,Lourdes Gurriel,7,guerv002,Vladimir Guerrero,5,smoaj001,Justin Smoak,10,gricr001,Randal Grichuk,8,mcgur002,Reese McGuire,2,tellr001,Rowdy Tellez,3,fishd001,Derek Fisher,9,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0.25,1.4,0.833,0,0,0,0.75,0,0,1.167,0,1.4,1.25,0,0,0,0.833,0,0.941,0.883,0.654,0,0,0,0.745,0,0.747,0.716,0,0.784,0.783,0,0,0,0.96
20190920,154,NYA,3,4,NYC21,0.816,0,33,7,2,1,2,4,2,happj001,J.A. Happ,0.784,1.356,0.737,0.705,alfoa002,Anthony Alford,7,biggc002,Cavan Biggio,4,gurrl001,Lourdes Gurriel,10,guerv002,Vladimir Guerrero,5,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,8,smoaj001,Justin Smoak,3,jansd001,Danny Jansen,2,urenr001,Richard Urena,6,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2.417,0,0,0,1.833,0,0,0.75,1,0,1.25,0,0,0,0,0.891,0,0,0.732,0,0.745,0,0.74,0,0,0.794,0.787,0,0.641,0,0
20190921,155,NYA,7,2,NYC21,0.816,0,33,6,3,0,0,2,0,paxtj001,James Paxton,0.5,1.339,0.667,0.705,davij007,Jonathan Davis,8,biggc002,Cavan Biggio,4,gurrl001,Lourdes Gurriel,10,guerv002,Vladimir Guerrero,5,gricr001,Randal Grichuk,9,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,3,urenr001,Richard Urena,6,maill001,Luke Maile,2,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.75,0.667,0.75,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0.88,0,0,0.746,0.39,0.74,0,0,0,0,0.793,0.789,0.65,0,0.447,0
20190922,156,NYA,8,3,NYC21,0.816,0,36,9,1,0,2,3,2,sevel001,Luis Severino,0.6,1,0.632,0.704,mckib001,Billy McKinney,9,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,8,smoaj001,Justin Smoak,10,mcgur002,Reese McGuire,2,tellr001,Rowdy Tellez,3,urenr001,Richard Urena,6,drurb001,Brandon Drury,5,fishd001,Derek Fisher,7,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1.333,2,0,0.25,0,0.667,0,0.75,0,0,0.5,0,0,0,0.662,0,0,0,0.74,0.663,0.748,0.718,0,0.79,0,0.645,0,0,0.945
20190923,157,BAL,10,11,TOR02,1.031,1,52,13,0,0,5,11,6,shepc001,Chandler Shepherd,2.333,1.455,0.81,0.703,mckib001,Billy McKinney,9,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,10,guerv002,Vladimir Guerrero,5,tellr001,Rowdy Tellez,3,hernt002,Teoscar Hernandez,7,drurb001,Brandon Drury,6,davij007,Jonathan Davis,8,jansd001,Danny Jansen,2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0.286,1.429,1.262,0.8,0,1,0,1.905,0.571,0.952,0,0,0,0,0,0,0,0,0.746,0.431,0.743,0.69,0,0.714,0,0.789,0.789,0.646,0.648,0,0
20190924,158,BAL,11,4,TOR02,1.031,1,33,6,2,0,1,4,2,bundd001,Dylan Bundy,0.714,1.42,0.773,0.704,valeb001,Breyvic Valera,6,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,guerv002,Vladimir Guerrero,10,mcgur002,Reese McGuire,2,drurb001,Brandon Drury,5,tellr001,Rowdy Tellez,3,alfoa002,Anthony Alford,8,fishd001,Derek Fisher,7,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0.25,0,0.5,0,0,0.75,0,0,0,0.647,0,0,0,0.748,0,0,0.719,0,0.801,0.785,0.651,0,0,0.915
20190925,159,BAL,2,3,TOR02,1.031,1,28,5,0,0,3,3,4,ynoag001,Gabriel Ynoa,1.5,1.431,0.875,0.705,mckib001,Billy McKinney,9,valeb001,Breyvic Valera,6,biggc002,Cavan Biggio,4,guerv002,Vladimir Guerrero,10,tellr001,Rowdy Tellez,3,hernt002,Teoscar Hernandez,8,drurb001,Brandon Drury,5,fishd001,Derek Fisher,7,maill001,Luke Maile,2,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0.667,0,0.667,0,0,2.75,0,2.5,0,0.5,0,0,0,0,0,0,0,0,0.675,0,0.738,0,0,0.69,0,0.725,0,0.796,0.78,0.65,0,0.439,0
20190927,160,TBA,6,2,TOR02,1.031,1,31,4,2,0,1,2,2,glast001,Tyler Glasnow,0.488,0.939,0.842,0.709,mckib001,Billy McKinney,9,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,10,tellr001,Rowdy Tellez,3,guerv002,Vladimir Guerrero,5,mcgur002,Reese McGuire,2,hernt002,Teoscar Hernandez,8,urenr001,Richard Urena,6,fishd001,Derek Fisher,7,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1.167,0.5,0,0,0,0,0,0,0,0.675,0,0.738,0,0.745,0.71,0,0.744,0,0.794,0.774,0,0,0,0.908
20190928,161,TBA,1,4,TOR02,1.031,1,29,8,2,1,1,4,5,yarbr001,Ryan Yarbrough,1.4,1.01,0.632,0.71,hernt002,Teoscar Hernandez,8,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,tellr001,Rowdy Tellez,3,drurb001,Brandon Drury,5,smoaj001,Justin Smoak,10,alfoa002,Anthony Alford,7,jansd001,Danny Jansen,2,urenr001,Richard Urena,6,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2.75,0,1,0,0.833,1.25,0,0.833,0,0.25,0.833,0,0,0,0,0,0,0,0.755,0,0.739,0,0.74,0.737,0,0.798,0,0.645,0.638,0,0
20190929,162,TBA,3,8,TOR02,1.031,1,35,11,4,0,2,8,3,snelb001,Blake Snell,2.381,1.283,0.625,0.71,hernt002,Teoscar Hernandez,7,biggc002,Cavan Biggio,4,gricr001,Randal Grichuk,9,tellr001,Rowdy Tellez,10,smoaj001,Justin Smoak,3,valeb001,Breyvic Valera,5,urenr001,Richard Urena,6,davij007,Jonathan Davis,8,maill001,Luke Maile,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.417,1.25,0,0,1.5,0.75,0,0.4,0,0,0,0.833,0,0,0,0,0,0,0.766,0.504,0.741,0,0.741,0.742,0,0.798,0,0,0,0.428,0